timestamp,open,high,low,close,volume
2026-03-12T19:00:00Z,69786.5,70520,69728.8,70394.3,4022.236
2026-03-12T20:00:00Z,70394.3,70530.9,70070,70128.3,2148.708
2026-03-12T21:00:00Z,70128.3,70462,70128.3,70234.7,1565.005
2026-03-12T22:00:00Z,70234.7,70282.3,69964.5,70132.8,1691.368
2026-03-12T23:00:00Z,70132.8,70737.8,70115.5,70482,4010.082
2026-03-13T00:00:00Z,70482,71996.9,70345.6,71445.5,12349.103
2026-03-13T01:00:00Z,71445.5,71728.8,71250,71634.2,2738.59
2026-03-13T02:00:00Z,71634.2,71666.1,71012.3,71110,3178.582
2026-03-13T03:00:00Z,71110,71493,70920.4,71370.5,2519.604
2026-03-13T04:00:00Z,71370.5,71463.4,71204.1,71347.6,1315.381
2026-03-13T05:00:00Z,71347.6,71600,71206.3,71517.2,2122.976
2026-03-13T06:00:00Z,71517.2,71564.5,71145,71311.1,1627.481
2026-03-13T07:00:00Z,71311.1,71647.7,71198.8,71591.3,2652.807
2026-03-13T08:00:00Z,71591.3,72184.8,71350,71796.4,5526.279
2026-03-13T09:00:00Z,71796.4,72108.3,71552.1,71971.6,3409.565
2026-03-13T10:00:00Z,71971.6,72551.8,71963.9,72428,6113.437
2026-03-13T11:00:00Z,72428,72499,72165,72194.4,2848.358
2026-03-13T12:00:00Z,72194.4,72881.8,72175,72742.7,5231.203
2026-03-13T13:00:00Z,72742.7,73579,72641.7,73339.8,11672.805
2026-03-13T14:00:00Z,73339.8,73869.8,72323.5,72351.7,13911.004
2026-03-13T15:00:00Z,72351.7,72796.8,71689.8,71788.3,10928.532
2026-03-13T16:00:00Z,71788.3,72064.7,71100,71841.4,10269.876
2026-03-13T17:00:00Z,71841.4,72217.8,70862,70987.4,7834.49
2026-03-13T18:00:00Z,70987.4,71315.2,70777,71009.3,4897.437
2026-03-13T19:00:00Z,71009.3,71268.1,70953.2,71133.2,2321.689
2026-03-13T20:00:00Z,71133.2,71434.3,71100,71307,2926.886
2026-03-13T21:00:00Z,71307,71468,71013.5,71053.1,1891.803
2026-03-13T22:00:00Z,71053.1,71152.5,70517.2,70786.4,5497.029
2026-03-13T23:00:00Z,70786.4,70971.6,70659.8,70884,1654.762
2026-03-14T00:00:00Z,70884,70918.6,70517.2,70600,1784.853
2026-03-14T01:00:00Z,70600,70865,70421.2,70780.5,2404.959
2026-03-14T02:00:00Z,70780.5,70861.6,70691.7,70751.5,851.28
2026-03-14T03:00:00Z,70751.5,71133,70751.4,71037.8,1872.684
2026-03-14T04:00:00Z,71037.8,71263.8,70965.6,71001.9,1620.336
2026-03-14T05:00:00Z,71001.9,71128.8,70873.4,70980.8,1002.613
2026-03-14T06:00:00Z,70980.8,70980.8,70262,70595.2,3528.941
2026-03-14T07:00:00Z,70595.2,70707.4,70435.7,70558.5,1272.754
2026-03-14T08:00:00Z,70558.5,70678.4,70496.5,70547,998.366
2026-03-14T09:00:00Z,70547,70700,70347.2,70471.5,1484.052
2026-03-14T10:00:00Z,70471.5,70536,70332.3,70521.8,1075.513
2026-03-14T11:00:00Z,70521.8,70754.8,70512,70699.4,1175.078
2026-03-14T12:00:00Z,70699.4,70838.4,70542.4,70729.8,1649.459
2026-03-14T13:00:00Z,70729.8,70885.5,70667.8,70816.7,1183.853
2026-03-14T14:00:00Z,70816.7,70900,70504.9,70559.7,1759.088
2026-03-14T15:00:00Z,70559.7,70689.9,70444.3,70545.6,1157.738
2026-03-14T16:00:00Z,70545.6,70689.6,70449.9,70634.2,899.558
2026-03-14T17:00:00Z,70634.2,70704.3,70539.2,70580,692.117
2026-03-14T18:00:00Z,70580,70689.9,70499.9,70621.3,586.999
2026-03-14T19:00:00Z,70621.3,70702.9,70554.4,70663.1,356.421
2026-03-14T20:00:00Z,70663.1,70837.1,70602.3,70756,701.472
2026-03-14T21:00:00Z,70756,70789.7,70605,70760.3,562.242
2026-03-14T22:00:00Z,70760.3,70767.7,70650.1,70672.4,341.706
2026-03-14T23:00:00Z,70672.4,71226.9,70667.4,71178,2514.837
2026-03-15T00:00:00Z,71178,71183.4,70923,70950.6,1100.823
2026-03-15T01:00:00Z,70950.6,71010,70811.9,70957.8,748.08
2026-03-15T02:00:00Z,70957.8,71600,70957.8,71411.6,3577.015
2026-03-15T03:00:00Z,71411.6,71499.7,71180.4,71319.6,1512.524
2026-03-15T04:00:00Z,71319.6,71631,71290.9,71550,1770.215
2026-03-15T05:00:00Z,71550,71820,71429.7,71452.6,2311.435
2026-03-15T06:00:00Z,71452.6,71558.2,71360.1,71422.8,1028.194
2026-03-15T07:00:00Z,71422.8,71637.3,71372.7,71427,1226.473
2026-03-15T08:00:00Z,71427,71687.8,71427,71687.7,1156.787
2026-03-15T09:00:00Z,71687.7,71912.3,71669,71754.1,2315.912
2026-03-15T10:00:00Z,71754.1,71887.5,71680,71744.8,754.873
2026-03-15T11:00:00Z,71744.8,71871.2,71622.5,71806.1,1260.017
2026-03-15T12:00:00Z,71806.1,71806.2,71506.2,71580.8,1199.51
2026-03-15T13:00:00Z,71580.8,71650,71230.6,71570,4020.212
2026-03-15T14:00:00Z,71570,71597.6,71305.3,71584.9,1437.283
2026-03-15T15:00:00Z,71584.9,71590,71367.1,71447.5,888.013
2026-03-15T16:00:00Z,71447.5,71561.9,71231.8,71401.5,1510.968
2026-03-15T17:00:00Z,71401.5,71963.6,71372.6,71782.1,2201.469
2026-03-15T18:00:00Z,71782.1,71856.8,71266.3,71344.9,1967.19
2026-03-15T19:00:00Z,71344.9,71539.7,71287.1,71514.6,1637.944
2026-03-15T20:00:00Z,71514.6,71898.2,71383.3,71686.1,1792.079
2026-03-15T21:00:00Z,71686.1,72191.9,71578.8,72074.3,3116.52
2026-03-15T22:00:00Z,72074.3,73079.8,71668.8,72710.9,9285.194
2026-03-15T23:00:00Z,72710.9,73217.2,72379.7,72777.5,7027.185
2026-03-16T00:00:00Z,72777.5,72980.5,72402.4,72495,3050.922
2026-03-16T01:00:00Z,72495,72820.6,72226.3,72727.9,2382.318
2026-03-16T02:00:00Z,72727.9,72832.9,72330,72478.8,1444.978
2026-03-16T03:00:00Z,72478.8,74297.5,72395.8,73548.3,12197.494
2026-03-16T04:00:00Z,73548.3,74488.2,73547,73801.2,6870.569
2026-03-16T05:00:00Z,73801.2,74225.7,73671.7,74165.8,3768.268
2026-03-16T06:00:00Z,74165.8,74165.9,73563.7,73680.1,2498.355
2026-03-16T07:00:00Z,73680.1,73895,73352.1,73426.9,2865.804
2026-03-16T08:00:00Z,73426.9,73750,72805.6,73104.3,5813.25
2026-03-16T09:00:00Z,73104.3,73315.9,73015.3,73229.1,1612.042
2026-03-16T10:00:00Z,73229.1,73754,73164.1,73753.3,3043.264
2026-03-16T11:00:00Z,73753.3,73826.2,73474,73515,1958.891
2026-03-16T12:00:00Z,73515,74035.9,73403.1,73827.7,4016.72
2026-03-16T13:00:00Z,73827.7,74499.8,73741.5,74078.7,6770.52
2026-03-16T14:00:00Z,74078.7,74430,72945.1,73527.7,9333.56
2026-03-16T15:00:00Z,73527.7,74000,73147.6,73232.9,5225.258
2026-03-16T16:00:00Z,73232.9,73890.1,73124,73717.8,3375.555
2026-03-16T17:00:00Z,73717.8,74044.7,73600.4,73907.3,2877.312
2026-03-16T18:00:00Z,73907.3,74340.8,73803.5,73883.7,4756.47
2026-03-16T19:00:00Z,73883.7,74398.3,73725.1,73931.9,3340.538
2026-03-16T20:00:00Z,73931.9,74212,73824.1,74200.6,1400.403
2026-03-16T21:00:00Z,74200.6,74777,74111.7,74361.8,6531.907
2026-03-16T22:00:00Z,74361.8,74892,74337.3,74729.3,4389.687
2026-03-16T23:00:00Z,74729.3,74900,74171.9,74854.7,3650.657
2026-03-17T00:00:00Z,74854.7,75500,74585.4,75294.9,8453.002
2026-03-17T01:00:00Z,75294.9,76053.9,75035.5,75587.6,7494.304
2026-03-17T02:00:00Z,75587.6,75651.2,75080.3,75167.5,3097.037
2026-03-17T03:00:00Z,75167.5,75300,74229.7,74434.7,5477.774
2026-03-17T04:00:00Z,74434.7,74657.5,73950,74213.2,5532.066
2026-03-17T05:00:00Z,74213.2,74425,73742.8,74004.2,3492.477
2026-03-17T06:00:00Z,74004.2,74246.8,73843.7,74045.1,2727.31
2026-03-17T07:00:00Z,74045.1,74413.8,74026.7,74219.9,1776.832
2026-03-17T08:00:00Z,74219.9,74436.6,74069.7,74158.1,2126.737
2026-03-17T09:00:00Z,74158.1,74379.9,73805.3,73908.6,2789.083
2026-03-17T10:00:00Z,73908.6,73933.4,73493,73694.6,4285.618
2026-03-17T11:00:00Z,73694.6,74167.5,73635.2,73996.1,2894.462
2026-03-17T12:00:00Z,73996.1,74138.8,73613.2,73704.9,2633.276
2026-03-17T13:00:00Z,73704.9,74132,73323.9,73581.7,6191.755
2026-03-17T14:00:00Z,73581.7,74374,73385.2,74344,5386.867
2026-03-17T15:00:00Z,74344,74876.6,73616.5,73877.5,7734.624
2026-03-17T16:00:00Z,73877.5,74306.7,73822.1,74121.6,2611.537
2026-03-17T17:00:00Z,74121.6,74569.6,73959.4,74489.4,2620.08
2026-03-17T18:00:00Z,74489.4,74732.3,74337.2,74641.6,2771.258
2026-03-17T19:00:00Z,74641.6,74780.9,74388.6,74469.5,2487.276
2026-03-17T20:00:00Z,74469.5,74656.3,74338,74475.7,1727.826
2026-03-17T21:00:00Z,74475.7,74777.9,74417.5,74651.1,1252.205
2026-03-17T22:00:00Z,74651.1,74740,73871.8,74270.7,2731.519
2026-03-17T23:00:00Z,74270.7,74372,73820.7,73861.6,2514.776
2026-03-18T00:00:00Z,73861.6,74023.1,73463.5,73826.6,2508.18
2026-03-18T01:00:00Z,73826.6,74173.4,73775.3,74032.8,1556.421
2026-03-18T02:00:00Z,74032.8,74450,74007.1,74304,1527.527
2026-03-18T03:00:00Z,74304,74640.2,74203.7,74417.6,2404.239
2026-03-18T04:00:00Z,74417.6,74457.9,74080,74142,1395.675
2026-03-18T05:00:00Z,74142,74266.2,73800,73917.6,1735.388
2026-03-18T06:00:00Z,73917.6,74195.9,73899,73915.4,1507.234
2026-03-18T07:00:00Z,73915.4,73963.9,73658,73845,1916.345
2026-03-18T08:00:00Z,73845,74090,73818.6,74004.8,1583.111
2026-03-18T09:00:00Z,74004.8,74249.9,73994.6,74138.8,1264.644
2026-03-18T10:00:00Z,74138.8,74224.1,73745.1,73894.9,1694.136
2026-03-18T11:00:00Z,73894.9,74026.9,72720,72902.3,10100.872
2026-03-18T12:00:00Z,72902.3,72938.1,72227,72320,10840.425
2026-03-18T13:00:00Z,72320,72530,71925.1,72092.7,7335.33
2026-03-18T14:00:00Z,72092.7,72185.6,71065,71149.6,10834.563
2026-03-18T15:00:00Z,71149.6,71494.7,70807.9,71440.4,10756.518
2026-03-18T16:00:00Z,71440.4,71534.8,70989.2,71283,4773.939
2026-03-18T17:00:00Z,71283,71730.1,71157.2,71557.7,3472.394
2026-03-18T18:00:00Z,71557.7,71967.6,70900,71056.7,6842.592
2026-03-18T19:00:00Z,71056.7,71449,70821,71027,3398.431
2026-03-18T20:00:00Z,71027,71295.9,70452,71177.4,6245.581
2026-03-18T21:00:00Z,71177.4,71396.9,71121.6,71223.6,1544.373
2026-03-18T22:00:00Z,71223.6,71239.8,70903.3,71120.7,2442.98
2026-03-18T23:00:00Z,71120.7,71333,71032.1,71213.7,1581.726
2026-03-19T00:00:00Z,71213.7,71287.1,70928,70968.9,1944.209
2026-03-19T01:00:00Z,70968.9,71148.9,70917.6,71077.4,987.455
2026-03-19T02:00:00Z,71077.4,71225.7,70847.9,71019.4,1256.12
2026-03-19T03:00:00Z,71019.4,71588.2,71019.3,71174.1,2775.45
2026-03-19T04:00:00Z,71174.1,71174.1,70608.4,70790.1,3549.719
2026-03-19T05:00:00Z,70790.1,70881.8,70615.8,70796,1208.501
2026-03-19T06:00:00Z,70796,70944.8,70463.7,70550.1,2124.583
2026-03-19T07:00:00Z,70550.1,70571.5,69432.9,70155.6,10805.52
2026-03-19T08:00:00Z,70155.6,70268,69855.6,69954.5,2698.93
2026-03-19T09:00:00Z,69954.5,70525.6,69945.1,70467,3702.368
2026-03-19T10:00:00Z,70467,70495.4,70070.1,70093.8,1680.006
2026-03-19T11:00:00Z,70093.8,70226,69865,69921.2,1868.558
2026-03-19T12:00:00Z,69921.2,69921.3,69065.8,69254.1,7073.388
2026-03-19T13:00:00Z,69254.1,70050,69036.8,69877.6,8383.167
2026-03-19T14:00:00Z,69877.6,70136,69054,69450,7525.802
2026-03-19T15:00:00Z,69450,69892,68750,69376.9,10155.953
2026-03-19T16:00:00Z,69376.9,69622.5,69136.1,69421.9,3874.749
2026-03-19T17:00:00Z,69421.9,69927,69086.4,69822.2,3598.633
2026-03-19T18:00:00Z,69822.2,69902.3,69541.7,69793.7,1517.164
2026-03-19T19:00:00Z,69793.7,70591,69765.8,70241.2,7818.683
2026-03-19T20:00:00Z,70241.2,70707.2,70166.2,70453.7,1870.97
2026-03-19T21:00:00Z,70453.7,70673.1,70341.3,70370.5,1816.011
2026-03-19T22:00:00Z,70370.5,70480.1,69925.2,70159.7,2502.699
2026-03-19T23:00:00Z,70159.7,70259.8,69679.4,69881.8,4411.922
2026-03-20T00:00:00Z,69881.8,70278.3,69800,70162.9,1522.284
2026-03-20T01:00:00Z,70162.9,70562,70150.1,70369.9,1809.705
2026-03-20T02:00:00Z,70369.9,70489.3,70046.5,70376.5,1869.349
2026-03-20T03:00:00Z,70376.5,70793.2,70350.3,70697.8,2510.425
2026-03-20T04:00:00Z,70697.8,70933,70510.5,70744.1,2609.297
2026-03-20T05:00:00Z,70744.1,70847.1,70470.4,70571,1637.15
2026-03-20T06:00:00Z,70571,70620.7,70315,70466.3,1935.157
2026-03-20T07:00:00Z,70466.3,70910,70164.1,70815.2,4088.703
2026-03-20T08:00:00Z,70815.2,71343.9,70755.1,71006.4,6686.846
2026-03-20T09:00:00Z,71006.4,71006.5,70370.6,70550.5,4239.866
2026-03-20T10:00:00Z,70550.5,70644,70170.6,70576,2866.751
2026-03-20T11:00:00Z,70576,70770.4,70250,70443.9,2476.217
2026-03-20T12:00:00Z,70443.9,70648,70202,70307.1,2154.796
2026-03-20T13:00:00Z,70307.1,70574.9,69753.4,69826.8,8334.93
2026-03-20T14:00:00Z,69826.8,70246,69544.7,69698.7,9839.146
2026-03-20T15:00:00Z,69698.7,69982.8,69431.7,69833.4,4579.21
2026-03-20T16:00:00Z,69833.4,70074.7,69561.6,69799.7,3378.033
2026-03-20T17:00:00Z,69799.7,70009.8,69338,69974.7,4798.177
2026-03-20T18:00:00Z,69974.7,70045,69474.8,69735.2,3413.741
2026-03-20T19:00:00Z,69735.2,70163.2,69630.1,70152.2,2854.841
2026-03-20T20:00:00Z,70152.2,70245.1,69718,70024.4,2397.381
2026-03-20T21:00:00Z,70024.4,70694.5,69915,70507.5,3536.775
2026-03-20T22:00:00Z,70507.5,70892.8,70507.5,70734.8,2583.107
2026-03-20T23:00:00Z,70734.8,70744.3,70394.8,70476.1,1889.183
2026-03-21T00:00:00Z,70476.1,70800,70434.3,70650.9,1177.11
2026-03-21T01:00:00Z,70650.9,70730,70431,70436.8,794.227
2026-03-21T02:00:00Z,70436.8,70759.4,70408.2,70711.4,1141.41
2026-03-21T03:00:00Z,70711.4,70766.9,70588.7,70640.2,753.377
2026-03-21T04:00:00Z,70640.2,70790.2,70580.9,70606.9,974.334
2026-03-21T05:00:00Z,70606.9,70812.9,70593.6,70671.6,1073.467
